epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,124,,,,0.39260774850845337,0.5052531957626343,0.12669263780117035
0,124,0.47497421503067017,0.5957468152046204,0.178970605134964,,,
1,249,,,,0.34810128808021545,0.4439938962459564,0.09983301907777786
1,249,0.3505000174045563,0.4519403576850891,0.10379008948802948,,,
2,374,,,,0.32141390442848206,0.406453013420105,0.0842219740152359
2,374,0.30962949991226196,0.39774924516677856,0.0820087417960167,,,
3,499,,,,0.2992627024650574,0.3794175982475281,0.0737544447183609
3,499,0.2808673083782196,0.36031395196914673,0.0677085593342781,,,
4,624,,,,0.28705117106437683,0.36282598972320557,0.06769613921642303
4,624,0.26096266508102417,0.3353803753852844,0.058404892683029175,,,
5,749,,,,0.2838323414325714,0.3569892644882202,0.0657539963722229
5,749,0.24673479795455933,0.31649452447891235,0.05251842737197876,,,
6,874,,,,0.2657351791858673,0.3373207747936249,0.058839522302150726
6,874,0.23769280314445496,0.30150842666625977,0.0475289486348629,,,
7,999,,,,0.26478707790374756,0.3391205370426178,0.05949641019105911
7,999,0.2269071340560913,0.28781360387802124,0.043155454099178314,,,
8,1124,,,,0.25317445397377014,0.3209035396575928,0.05328000336885452
8,1124,0.21966105699539185,0.2779497504234314,0.04041407257318497,,,
9,1249,,,,0.2509689927101135,0.3170052766799927,0.052089422941207886
9,1249,0.21427105367183685,0.2695193886756897,0.03809629753232002,,,
10,1374,,,,0.2480737268924713,0.31355494260787964,0.05094932019710541
10,1374,0.20531779527664185,0.2597716748714447,0.03527843579649925,,,
11,1499,,,,0.24463576078414917,0.31014516949653625,0.04995371773838997
11,1499,0.20159277319908142,0.2546074092388153,0.033548254519701004,,,
12,1624,,,,0.24880142509937286,0.31136181950569153,0.05029528588056564
12,1624,0.19700933992862701,0.2474665492773056,0.03189736232161522,,,
13,1749,,,,0.24669086933135986,0.30895790457725525,0.0495770089328289
13,1749,0.19128046929836273,0.240717813372612,0.030179040506482124,,,
