model_name,model_family,budget_name,train_budget_samples,train_fraction_actual,full_train_size,budget_strategy,split_seed,model_seed,split_id,mae,rmse,r2,mape,n_train,n_val,n_test,target_unit,predictions_path,model_path,history_path,model_params_json,notes
cgcnn_optimized,cgcnn,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,43,random_iid_seed_42_80_10_10,0.1339983390653442,0.1954324202836992,0.933532367406096,13.348649162875232,15142,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_cgcnn_optimized_Bfull_seed43.csv,outputs/models/cgcnn/random_iid_cgcnn_optimized_Bfull_seed43.pt,outputs/runs/history/random_iid_cgcnn_optimized_Bfull_seed43.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/random_iid_cgcnn_optimized_Bfull_seed43.pt; history_path=outputs/runs/history/random_iid_cgcnn_optimized_Bfull_seed43.csv; validation MAE=0.133426."
cgcnn_optimized,cgcnn,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,43,element_set_seed_42_80_10_10,0.1306075728978672,0.1857627217221488,0.9390187091989882,14.00867779133671,15142,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_cgcnn_optimized_Bfull_seed43.csv,outputs/models/cgcnn/element_set_cgcnn_optimized_Bfull_seed43.pt,outputs/runs/history/element_set_cgcnn_optimized_Bfull_seed43.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/element_set_cgcnn_optimized_Bfull_seed43.pt; history_path=outputs/runs/history/element_set_cgcnn_optimized_Bfull_seed43.csv; validation MAE=0.130696."
cgcnn_optimized,cgcnn,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,44,random_iid_seed_42_80_10_10,0.1272839273905162,0.183292508036391,0.9415335914104086,12.696134683934634,15142,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_cgcnn_optimized_Bfull_seed44.csv,outputs/models/cgcnn/random_iid_cgcnn_optimized_Bfull_seed44.pt,outputs/runs/history/random_iid_cgcnn_optimized_Bfull_seed44.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/random_iid_cgcnn_optimized_Bfull_seed44.pt; history_path=outputs/runs/history/random_iid_cgcnn_optimized_Bfull_seed44.csv; validation MAE=0.127324."
cgcnn_optimized,cgcnn,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,44,element_set_seed_42_80_10_10,0.151596899370132,0.2149123572924564,0.9183789349594046,16.701259470498453,15142,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_cgcnn_optimized_Bfull_seed44.csv,outputs/models/cgcnn/element_set_cgcnn_optimized_Bfull_seed44.pt,outputs/runs/history/element_set_cgcnn_optimized_Bfull_seed44.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/element_set_cgcnn_optimized_Bfull_seed44.pt; history_path=outputs/runs/history/element_set_cgcnn_optimized_Bfull_seed44.csv; validation MAE=0.146078."
descriptor_xgb_expanded,descriptor_baseline,B500,500,0.0330207370228503,15142,absolute_doubling_budgets,42,42,random_iid_seed_42_80_10_10,0.3877680956693912,0.5110450531056173,0.5454984516809701,46.995920387611385,500,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed42.csv,outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B500_seed42.pkl,outputs/runs/history/random_iid_descriptor_xgb_expanded_B500_seed42.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":42,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B500_seed42.pkl; history_path=outputs/runs/history/random_iid_descriptor_xgb_expanded_B500_seed42.csv.
descriptor_xgb_expanded,descriptor_baseline,B500,500,0.0330207370228503,15142,absolute_doubling_budgets,42,42,element_set_seed_42_80_10_10,0.3959714771425415,0.5241909305172017,0.5144225758844754,56.35275261802055,500,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed42.csv,outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B500_seed42.pkl,outputs/runs/history/element_set_descriptor_xgb_expanded_B500_seed42.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":42,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B500_seed42.pkl; history_path=outputs/runs/history/element_set_descriptor_xgb_expanded_B500_seed42.csv.
descriptor_xgb_expanded,descriptor_baseline,B500,500,0.0330207370228503,15142,absolute_doubling_budgets,42,43,random_iid_seed_42_80_10_10,0.3879299613794069,0.5121255067121849,0.5435746019423588,47.06542892564266,500,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed43.csv,outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B500_seed43.pkl,outputs/runs/history/random_iid_descriptor_xgb_expanded_B500_seed43.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":43,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B500_seed43.pkl; history_path=outputs/runs/history/random_iid_descriptor_xgb_expanded_B500_seed43.csv.
descriptor_xgb_expanded,descriptor_baseline,B500,500,0.0330207370228503,15142,absolute_doubling_budgets,42,43,element_set_seed_42_80_10_10,0.3962386559501754,0.5245766826304846,0.5137076400538524,56.6092675473238,500,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed43.csv,outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B500_seed43.pkl,outputs/runs/history/element_set_descriptor_xgb_expanded_B500_seed43.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":43,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B500_seed43.pkl; history_path=outputs/runs/history/element_set_descriptor_xgb_expanded_B500_seed43.csv.
descriptor_xgb_expanded,descriptor_baseline,B500,500,0.0330207370228503,15142,absolute_doubling_budgets,42,44,random_iid_seed_42_80_10_10,0.387467305343175,0.5109618132247211,0.545646499581624,46.38862392540881,500,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed44.csv,outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B500_seed44.pkl,outputs/runs/history/random_iid_descriptor_xgb_expanded_B500_seed44.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":44,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B500_seed44.pkl; history_path=outputs/runs/history/random_iid_descriptor_xgb_expanded_B500_seed44.csv.
descriptor_xgb_expanded,descriptor_baseline,B500,500,0.0330207370228503,15142,absolute_doubling_budgets,42,44,element_set_seed_42_80_10_10,0.3923034848760059,0.5209524014543285,0.5204039798555369,55.56527199446356,500,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed44.csv,outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B500_seed44.pkl,outputs/runs/history/element_set_descriptor_xgb_expanded_B500_seed44.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":44,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B500_seed44.pkl; history_path=outputs/runs/history/element_set_descriptor_xgb_expanded_B500_seed44.csv.
descriptor_xgb_expanded,descriptor_baseline,B2000,2000,0.1320829480914014,15142,absolute_doubling_budgets,42,42,random_iid_seed_42_80_10_10,0.3345305001025658,0.4458114081316028,0.6541248622868485,40.39069334708342,2000,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed42.csv,outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B2000_seed42.pkl,outputs/runs/history/random_iid_descriptor_xgb_expanded_B2000_seed42.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":42,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B2000_seed42.pkl; history_path=outputs/runs/history/random_iid_descriptor_xgb_expanded_B2000_seed42.csv.
descriptor_xgb_expanded,descriptor_baseline,B2000,2000,0.1320829480914014,15142,absolute_doubling_budgets,42,42,element_set_seed_42_80_10_10,0.3362270515905255,0.4394770000041154,0.6586878219086919,43.17107224660844,2000,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed42.csv,outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B2000_seed42.pkl,outputs/runs/history/element_set_descriptor_xgb_expanded_B2000_seed42.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":42,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B2000_seed42.pkl; history_path=outputs/runs/history/element_set_descriptor_xgb_expanded_B2000_seed42.csv.
descriptor_xgb_expanded,descriptor_baseline,B2000,2000,0.1320829480914014,15142,absolute_doubling_budgets,42,43,random_iid_seed_42_80_10_10,0.3334755700013988,0.4442560382753994,0.6565340663383326,39.9070668285802,2000,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed43.csv,outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B2000_seed43.pkl,outputs/runs/history/random_iid_descriptor_xgb_expanded_B2000_seed43.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":43,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B2000_seed43.pkl; history_path=outputs/runs/history/random_iid_descriptor_xgb_expanded_B2000_seed43.csv.
descriptor_xgb_expanded,descriptor_baseline,B2000,2000,0.1320829480914014,15142,absolute_doubling_budgets,42,43,element_set_seed_42_80_10_10,0.3378145819968542,0.4430239734220956,0.6531561984635542,43.50237208020714,2000,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed43.csv,outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B2000_seed43.pkl,outputs/runs/history/element_set_descriptor_xgb_expanded_B2000_seed43.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":43,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B2000_seed43.pkl; history_path=outputs/runs/history/element_set_descriptor_xgb_expanded_B2000_seed43.csv.
descriptor_xgb_expanded,descriptor_baseline,B2000,2000,0.1320829480914014,15142,absolute_doubling_budgets,42,44,random_iid_seed_42_80_10_10,0.3347206157919785,0.4468690105936406,0.6524818702774162,39.98455098812529,2000,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed44.csv,outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B2000_seed44.pkl,outputs/runs/history/random_iid_descriptor_xgb_expanded_B2000_seed44.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":44,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B2000_seed44.pkl; history_path=outputs/runs/history/random_iid_descriptor_xgb_expanded_B2000_seed44.csv.
descriptor_xgb_expanded,descriptor_baseline,B2000,2000,0.1320829480914014,15142,absolute_doubling_budgets,42,44,element_set_seed_42_80_10_10,0.3373883620098162,0.4426402607741102,0.6537567561134988,43.50446145422467,2000,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed44.csv,outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B2000_seed44.pkl,outputs/runs/history/element_set_descriptor_xgb_expanded_B2000_seed44.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":44,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B2000_seed44.pkl; history_path=outputs/runs/history/element_set_descriptor_xgb_expanded_B2000_seed44.csv.
descriptor_xgb_expanded,descriptor_baseline,B8000,8000,0.5283317923656056,15142,absolute_doubling_budgets,42,42,random_iid_seed_42_80_10_10,0.3029502838821682,0.4020143825978394,0.7187450521564498,36.89954267690303,8000,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed42.csv,outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B8000_seed42.pkl,outputs/runs/history/random_iid_descriptor_xgb_expanded_B8000_seed42.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":42,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B8000_seed42.pkl; history_path=outputs/runs/history/random_iid_descriptor_xgb_expanded_B8000_seed42.csv.
descriptor_xgb_expanded,descriptor_baseline,B8000,8000,0.5283317923656056,15142,absolute_doubling_budgets,42,42,element_set_seed_42_80_10_10,0.3009068564468443,0.3947951368914035,0.724562498297898,39.59704081769807,8000,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed42.csv,outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B8000_seed42.pkl,outputs/runs/history/element_set_descriptor_xgb_expanded_B8000_seed42.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":42,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B8000_seed42.pkl; history_path=outputs/runs/history/element_set_descriptor_xgb_expanded_B8000_seed42.csv.
descriptor_xgb_expanded,descriptor_baseline,B8000,8000,0.5283317923656056,15142,absolute_doubling_budgets,42,43,random_iid_seed_42_80_10_10,0.3019506206867623,0.4013485764560653,0.7196758954847795,36.954678911457314,8000,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed43.csv,outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B8000_seed43.pkl,outputs/runs/history/random_iid_descriptor_xgb_expanded_B8000_seed43.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":43,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B8000_seed43.pkl; history_path=outputs/runs/history/random_iid_descriptor_xgb_expanded_B8000_seed43.csv.
descriptor_xgb_expanded,descriptor_baseline,B8000,8000,0.5283317923656056,15142,absolute_doubling_budgets,42,43,element_set_seed_42_80_10_10,0.2986658439762807,0.3930677382239601,0.7269675404840614,38.64063235268884,8000,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed43.csv,outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B8000_seed43.pkl,outputs/runs/history/element_set_descriptor_xgb_expanded_B8000_seed43.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":43,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B8000_seed43.pkl; history_path=outputs/runs/history/element_set_descriptor_xgb_expanded_B8000_seed43.csv.
descriptor_xgb_expanded,descriptor_baseline,B8000,8000,0.5283317923656056,15142,absolute_doubling_budgets,42,44,random_iid_seed_42_80_10_10,0.3019575189190193,0.4020610654260297,0.718679728430205,36.727019153289206,8000,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B8000_seed44.csv,outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B8000_seed44.pkl,outputs/runs/history/random_iid_descriptor_xgb_expanded_B8000_seed44.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":44,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_B8000_seed44.pkl; history_path=outputs/runs/history/random_iid_descriptor_xgb_expanded_B8000_seed44.csv.
descriptor_xgb_expanded,descriptor_baseline,B8000,8000,0.5283317923656056,15142,absolute_doubling_budgets,42,44,element_set_seed_42_80_10_10,0.299129850709495,0.3922803288529842,0.7280603443935275,39.016535826817965,8000,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B8000_seed44.csv,outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B8000_seed44.pkl,outputs/runs/history/element_set_descriptor_xgb_expanded_B8000_seed44.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":44,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_B8000_seed44.pkl; history_path=outputs/runs/history/element_set_descriptor_xgb_expanded_B8000_seed44.csv.
descriptor_xgb_expanded,descriptor_baseline,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,42,random_iid_seed_42_80_10_10,0.2950976217085888,0.3919974395369917,0.7325864248781047,35.867073105824794,15142,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed42.csv,outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_Bfull_seed42.pkl,outputs/runs/history/random_iid_descriptor_xgb_expanded_Bfull_seed42.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":42,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_Bfull_seed42.pkl; history_path=outputs/runs/history/random_iid_descriptor_xgb_expanded_Bfull_seed42.csv.
descriptor_xgb_expanded,descriptor_baseline,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,42,element_set_seed_42_80_10_10,0.2918927981632447,0.3822611892648057,0.7417740433478921,39.114045199852136,15142,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed42.csv,outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_Bfull_seed42.pkl,outputs/runs/history/element_set_descriptor_xgb_expanded_Bfull_seed42.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":42,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_Bfull_seed42.pkl; history_path=outputs/runs/history/element_set_descriptor_xgb_expanded_Bfull_seed42.csv.
descriptor_xgb_expanded,descriptor_baseline,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,43,random_iid_seed_42_80_10_10,0.2964652451716965,0.3924676333624387,0.7319445246597489,35.95974047479248,15142,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed43.csv,outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_Bfull_seed43.pkl,outputs/runs/history/random_iid_descriptor_xgb_expanded_Bfull_seed43.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":43,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_Bfull_seed43.pkl; history_path=outputs/runs/history/random_iid_descriptor_xgb_expanded_Bfull_seed43.csv.
descriptor_xgb_expanded,descriptor_baseline,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,43,element_set_seed_42_80_10_10,0.2923346195822976,0.3834327012833181,0.7401888530263658,38.663732224002,15142,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed43.csv,outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_Bfull_seed43.pkl,outputs/runs/history/element_set_descriptor_xgb_expanded_Bfull_seed43.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":43,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_Bfull_seed43.pkl; history_path=outputs/runs/history/element_set_descriptor_xgb_expanded_Bfull_seed43.csv.
