epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,31,,,,0.5034981369972229,0.6373732686042786,0.19699640572071075
0,31,0.6250052452087402,0.7471064925193787,0.2735709249973297,,,
1,63,,,,0.44821763038635254,0.5774683952331543,0.1634427011013031
1,63,0.46844518184661865,0.6003448963165283,0.17724193632602692,,,
2,95,,,,0.41454559564590454,0.5304886698722839,0.1400897353887558
2,95,0.41258183121681213,0.5381386876106262,0.14170138537883759,,,
3,127,,,,0.3940615653991699,0.5033206343650818,0.12721753120422363
3,127,0.3719395697116852,0.4796912670135498,0.11551281064748764,,,
4,159,,,,0.3777460753917694,0.4820626378059387,0.11742905527353287
4,159,0.348160058259964,0.4479674696922302,0.10127013921737671,,,
5,191,,,,0.36871013045310974,0.4671826958656311,0.11082614958286285
5,191,0.32577112317085266,0.418976753950119,0.090311698615551,,,
6,223,,,,0.3604142665863037,0.45517927408218384,0.10557053983211517
6,223,0.3075794279575348,0.3963662385940552,0.0805339440703392,,,
7,255,,,,0.3464006781578064,0.4379580020904541,0.0981188416481018
7,255,0.2979622483253479,0.3786269724369049,0.07426249235868454,,,
8,287,,,,0.33721816539764404,0.4283527135848999,0.09418073296546936
8,287,0.2744387090206146,0.3489712178707123,0.06357667595148087,,,
9,319,,,,0.33583104610443115,0.4247751235961914,0.09279316663742065
9,319,0.2578909993171692,0.33251720666885376,0.05765151232481003,,,
10,351,,,,0.32700681686401367,0.41570764780044556,0.08904455602169037
10,351,0.24941755831241608,0.3214247226715088,0.053372204303741455,,,
11,383,,,,0.32090210914611816,0.40891793370246887,0.08625568449497223
11,383,0.24011678993701935,0.3057311177253723,0.048137255012989044,,,
12,415,,,,0.31545135378837585,0.4019826352596283,0.08340419083833694
12,415,0.2264205366373062,0.29636722803115845,0.0445578508079052,,,
13,447,,,,0.3136081397533417,0.3990425169467926,0.0822313204407692
13,447,0.2187042236328125,0.281884104013443,0.04108583554625511,,,
14,479,,,,0.3077445328235626,0.3923865258693695,0.07960359752178192
14,479,0.21047906577587128,0.27011582255363464,0.038162119686603546,,,
15,511,,,,0.3059590458869934,0.39071187376976013,0.078873410820961
15,511,0.20502306520938873,0.2638070285320282,0.036023952066898346,,,
16,543,,,,0.3039717376232147,0.38755762577056885,0.07764517515897751
16,543,0.20188948512077332,0.25597766041755676,0.033665236085653305,,,
17,575,,,,0.3010345995426178,0.3829461336135864,0.07581645250320435
17,575,0.19751743972301483,0.2490757703781128,0.032599277794361115,,,
18,607,,,,0.30104339122772217,0.3832969665527344,0.07589824497699738
18,607,0.18984869122505188,0.24117213487625122,0.030445313081145287,,,
19,639,,,,0.29985862970352173,0.38100194931030273,0.07502910494804382
19,639,0.18262235820293427,0.2328711599111557,0.028363030403852463,,,
20,671,,,,0.2987655997276306,0.3797641098499298,0.07453881204128265
20,671,0.18149080872535706,0.228481262922287,0.027462780475616455,,,
21,703,,,,0.29715070128440857,0.3780815303325653,0.07387267798185349
21,703,0.17769736051559448,0.22396130859851837,0.026137953624129295,,,
22,735,,,,0.2950168251991272,0.37532520294189453,0.07282952964305878
22,735,0.17375461757183075,0.21850192546844482,0.02523285709321499,,,
23,767,,,,0.2970682382583618,0.37666431069374084,0.07336290925741196
23,767,0.17318715155124664,0.21399793028831482,0.024160996079444885,,,
24,799,,,,0.29404082894325256,0.3737088441848755,0.07218008488416672
24,799,0.16832606494426727,0.21297067403793335,0.02354610711336136,,,
25,831,,,,0.29434823989868164,0.37399303913116455,0.0722886472940445
25,831,0.1687290221452713,0.2092984914779663,0.022832773625850677,,,
26,863,,,,0.2940134108066559,0.373651385307312,0.07217730581760406
26,863,0.16327568888664246,0.20423614978790283,0.022116761654615402,,,
27,895,,,,0.29303592443466187,0.37220117449760437,0.07159633189439774
27,895,0.161734476685524,0.20144686102867126,0.021394897252321243,,,
28,927,,,,0.2924116849899292,0.3714659810066223,0.07132407277822495
28,927,0.15891174972057343,0.20032112300395966,0.020952308550477028,,,
29,959,,,,0.2926693260669708,0.3715364336967468,0.071361243724823
29,959,0.15671901404857635,0.19693158566951752,0.020322555676102638,,,
30,991,,,,0.2921813428401947,0.3707970678806305,0.07107396423816681
30,991,0.15458080172538757,0.1938413679599762,0.01980096660554409,,,
31,1023,,,,0.2924562096595764,0.37089064717292786,0.0711180716753006
31,1023,0.1523929089307785,0.19316470623016357,0.019300047308206558,,,
32,1055,,,,0.291810542345047,0.370607852935791,0.07100187987089157
32,1055,0.15050923824310303,0.18977102637290955,0.01882217638194561,,,
33,1087,,,,0.29144713282585144,0.3702281713485718,0.07085581123828888
33,1087,0.14996662735939026,0.18963071703910828,0.01870362088084221,,,
34,1119,,,,0.2912692129611969,0.3697371780872345,0.07066855579614639
34,1119,0.14949266612529755,0.189087375998497,0.018402621150016785,,,
35,1151,,,,0.2910887598991394,0.36962080001831055,0.07063516229391098
35,1151,0.14684416353702545,0.18656465411186218,0.017990021035075188,,,
36,1183,,,,0.29136621952056885,0.36956825852394104,0.07063640654087067
36,1183,0.14599749445915222,0.1836930364370346,0.017707116901874542,,,
37,1215,,,,0.29123759269714355,0.36947715282440186,0.0705946534872055
37,1215,0.14518633484840393,0.18412603437900543,0.017593955621123314,,,
38,1247,,,,0.29114052653312683,0.36939501762390137,0.07056090235710144
38,1247,0.1445954293012619,0.18107374012470245,0.017373625189065933,,,
39,1279,,,,0.2911975085735321,0.3694319427013397,0.07056888937950134
39,1279,0.1433524191379547,0.18141309916973114,0.017162924632430077,,,
40,1311,,,,0.29098600149154663,0.3691714406013489,0.0704733356833458
40,1311,0.1426246464252472,0.18078306317329407,0.0169815830886364,,,
41,1343,,,,0.29110732674598694,0.3692457377910614,0.07049934566020966
41,1343,0.14213109016418457,0.17987962067127228,0.016870375722646713,,,
42,1375,,,,0.29104873538017273,0.3691655993461609,0.07047004997730255
42,1375,0.1417825073003769,0.17959870398044586,0.01680750399827957,,,
43,1407,,,,0.2909589409828186,0.3690532445907593,0.0704231709241867
43,1407,0.1413404792547226,0.17902211844921112,0.01672281138598919,,,
44,1439,,,,0.29096269607543945,0.369020938873291,0.0704115554690361
44,1439,0.14099687337875366,0.17830590903759003,0.01663910411298275,,,
45,1471,,,,0.2909339964389801,0.3689993619918823,0.07040155678987503
45,1471,0.14077045023441315,0.17790254950523376,0.016595320776104927,,,
46,1503,,,,0.29093796014785767,0.3689899444580078,0.07039698213338852
46,1503,0.14058564603328705,0.1781008392572403,0.016556326299905777,,,
47,1535,,,,0.2909216284751892,0.36897939443588257,0.07039301842451096
47,1535,0.14047293365001678,0.17805075645446777,0.016535192728042603,,,
48,1567,,,,0.29093801975250244,0.3689899444580078,0.07039745151996613
48,1567,0.14040613174438477,0.17770357429981232,0.016520045697689056,,,
49,1599,,,,0.29093578457832336,0.3689866065979004,0.07039617747068405
49,1599,0.14036208391189575,0.17766119539737701,0.016510337591171265,,,
50,1631,,,,0.29093578457832336,0.3689866065979004,0.07039617747068405
50,1631,0.14035287499427795,0.17802372574806213,0.016508281230926514,,,
51,1663,,,,0.29093319177627563,0.3689850866794586,0.07039564102888107
51,1663,0.14035679399967194,0.17691893875598907,0.01650930382311344,,,
52,1695,,,,0.29094207286834717,0.36898350715637207,0.07039546221494675
52,1695,0.140407532453537,0.17584696412086487,0.01651771180331707,,,
53,1727,,,,0.2909427583217621,0.36899760365486145,0.07040120661258698
53,1727,0.14039163291454315,0.1784963458776474,0.01651403121650219,,,
54,1759,,,,0.2909678816795349,0.3689916729927063,0.0703989565372467
54,1759,0.14042527973651886,0.17702583968639374,0.016517963260412216,,,
55,1791,,,,0.29092031717300415,0.36898159980773926,0.07039494067430496
55,1791,0.14032267034053802,0.17862072587013245,0.016501691192388535,,,
56,1823,,,,0.29090264439582825,0.36894214153289795,0.07038110494613647
56,1823,0.1402851641178131,0.17876292765140533,0.01649545505642891,,,
57,1855,,,,0.29096201062202454,0.3689804971218109,0.0703962966799736
57,1855,0.14023330807685852,0.17795579135417938,0.01646757312119007,,,
58,1887,,,,0.29093411564826965,0.36889415979385376,0.07036863267421722
58,1887,0.1402169167995453,0.17682377994060516,0.016446109861135483,,,
59,1919,,,,0.29091429710388184,0.368974894285202,0.07039966434240341
59,1919,0.13982601463794708,0.17829148471355438,0.01642368920147419,,,
60,1951,,,,0.2909950911998749,0.36900782585144043,0.070428766310215
