model,model_family,train_fraction,seed,split_id,mae,rmse,r2,n_train,n_val,n_test,target_unit,predictions_path,notes
matgl_megnet,matgl,0.025,42,seed_42_80_10_10,0.3289198283020681,0.4233633743338749,0.6880797590818332,473,1893,1893,eV/unit cell,results/predictions/matgl_megnet_0_025_seed42.csv,Fine-tuning of pre-trained MEGNet (2 phases: frozen backbone -> full unfreeze).
matgl_megnet,matgl,0.25,42,seed_42_80_10_10,0.3293515048817989,0.4234047579991272,0.6880187758484466,4732,1893,1893,eV/unit cell,results/predictions/matgl_megnet_0_25_seed42.csv,Fine-tuning of pre-trained MEGNet (2 phases: frozen backbone -> full unfreeze).
matgl_megnet,matgl,1.0,42,seed_42_80_10_10,0.3292633165786711,0.42335581925924864,0.6880908916446076,15142,1893,1893,eV/unit cell,results/predictions/matgl_megnet_1_0_seed42.csv,Fine-tuning of pre-trained MEGNet (2 phases: frozen backbone -> full unfreeze).
