model_name,model_family,budget_name,train_budget_samples,train_fraction_actual,full_train_size,budget_strategy,split_seed,model_seed,split_id,mae,rmse,r2,n_train,n_val,n_test,target_unit,predictions_path,model_path,history_path,model_params_json,notes
cgcnn_optimized,cgcnn,B8000,8000,0.5283317923656056,15142,absolute_doubling_budgets,42,44,random_iid_seed_42_80_10_10,0.1802958598214989,0.251307494106581,0.8900923634391242,8000,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_cgcnn_optimized_B8000_seed44.csv,outputs/models/cgcnn/random_iid_cgcnn_optimized_B8000_seed44.pt,outputs/runs/history/random_iid_cgcnn_optimized_B8000_seed44.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/random_iid_cgcnn_optimized_B8000_seed44.pt; history_path=outputs/runs/history/random_iid_cgcnn_optimized_B8000_seed44.csv; validation MAE=0.175771."
cgcnn_optimized,cgcnn,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,44,random_iid_seed_42_80_10_10,0.1272839273905162,0.183292508036391,0.9415335914104086,15142,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_cgcnn_optimized_Bfull_seed44.csv,outputs/models/cgcnn/random_iid_cgcnn_optimized_Bfull_seed44.pt,outputs/runs/history/random_iid_cgcnn_optimized_Bfull_seed44.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/random_iid_cgcnn_optimized_Bfull_seed44.pt; history_path=outputs/runs/history/random_iid_cgcnn_optimized_Bfull_seed44.csv; validation MAE=0.127324."
cgcnn_optimized,cgcnn,B500,500,0.0330207370228503,15142,absolute_doubling_budgets,42,42,element_set_seed_42_80_10_10,0.5314997479931993,0.7126395900235442,0.1025311724934091,500,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_cgcnn_optimized_B500_seed42.csv,outputs/models/cgcnn/element_set_cgcnn_optimized_B500_seed42.pt,outputs/runs/history/element_set_cgcnn_optimized_B500_seed42.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/element_set_cgcnn_optimized_B500_seed42.pt; history_path=outputs/runs/history/element_set_cgcnn_optimized_B500_seed42.csv; validation MAE=0.523203."
cgcnn_optimized,cgcnn,B2000,2000,0.1320829480914014,15142,absolute_doubling_budgets,42,42,element_set_seed_42_80_10_10,0.2746034171867169,0.3793708844667147,0.7456642112876102,2000,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_cgcnn_optimized_B2000_seed42.csv,outputs/models/cgcnn/element_set_cgcnn_optimized_B2000_seed42.pt,outputs/runs/history/element_set_cgcnn_optimized_B2000_seed42.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/element_set_cgcnn_optimized_B2000_seed42.pt; history_path=outputs/runs/history/element_set_cgcnn_optimized_B2000_seed42.csv; validation MAE=0.278736."
cgcnn_optimized,cgcnn,B8000,8000,0.5283317923656056,15142,absolute_doubling_budgets,42,42,element_set_seed_42_80_10_10,0.1685169790286081,0.2391851286313109,0.8989007742878703,8000,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_cgcnn_optimized_B8000_seed42.csv,outputs/models/cgcnn/element_set_cgcnn_optimized_B8000_seed42.pt,outputs/runs/history/element_set_cgcnn_optimized_B8000_seed42.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/element_set_cgcnn_optimized_B8000_seed42.pt; history_path=outputs/runs/history/element_set_cgcnn_optimized_B8000_seed42.csv; validation MAE=0.171366."
cgcnn_optimized,cgcnn,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,42,element_set_seed_42_80_10_10,0.1247594918262624,0.170412221872353,0.9486806721475844,15142,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_cgcnn_optimized_Bfull_seed42.csv,outputs/models/cgcnn/element_set_cgcnn_optimized_Bfull_seed42.pt,outputs/runs/history/element_set_cgcnn_optimized_Bfull_seed42.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/element_set_cgcnn_optimized_Bfull_seed42.pt; history_path=outputs/runs/history/element_set_cgcnn_optimized_Bfull_seed42.csv; validation MAE=0.121191."
cgcnn_optimized,cgcnn,B500,500,0.0330207370228503,15142,absolute_doubling_budgets,42,43,element_set_seed_42_80_10_10,0.5430058624564309,0.7158470863177119,0.0944342153777478,500,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_cgcnn_optimized_B500_seed43.csv,outputs/models/cgcnn/element_set_cgcnn_optimized_B500_seed43.pt,outputs/runs/history/element_set_cgcnn_optimized_B500_seed43.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/element_set_cgcnn_optimized_B500_seed43.pt; history_path=outputs/runs/history/element_set_cgcnn_optimized_B500_seed43.csv; validation MAE=0.543089."
cgcnn_optimized,cgcnn,B2000,2000,0.1320829480914014,15142,absolute_doubling_budgets,42,43,element_set_seed_42_80_10_10,0.2463564509244677,0.338262696844216,0.7977969529327021,2000,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_cgcnn_optimized_B2000_seed43.csv,outputs/models/cgcnn/element_set_cgcnn_optimized_B2000_seed43.pt,outputs/runs/history/element_set_cgcnn_optimized_B2000_seed43.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/element_set_cgcnn_optimized_B2000_seed43.pt; history_path=outputs/runs/history/element_set_cgcnn_optimized_B2000_seed43.csv; validation MAE=0.254756."
cgcnn_optimized,cgcnn,B8000,8000,0.5283317923656056,15142,absolute_doubling_budgets,42,43,element_set_seed_42_80_10_10,0.2549782924808274,0.3348156598725439,0.8018970208334086,8000,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_cgcnn_optimized_B8000_seed43.csv,outputs/models/cgcnn/element_set_cgcnn_optimized_B8000_seed43.pt,outputs/runs/history/element_set_cgcnn_optimized_B8000_seed43.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/element_set_cgcnn_optimized_B8000_seed43.pt; history_path=outputs/runs/history/element_set_cgcnn_optimized_B8000_seed43.csv; validation MAE=0.261239."
cgcnn_optimized,cgcnn,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,43,element_set_seed_42_80_10_10,0.1306075728978672,0.1857627217221488,0.9390187091989882,15142,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_cgcnn_optimized_Bfull_seed43.csv,outputs/models/cgcnn/element_set_cgcnn_optimized_Bfull_seed43.pt,outputs/runs/history/element_set_cgcnn_optimized_Bfull_seed43.csv,"{""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}","CGCNN with RBF edge expansion, BatchNorm, residual CGConv blocks, and target standardization. Params={""batch_size"":128,""cutoff"":8.0,""device"":""cuda"",""early_stopping_patience"":15,""edge_dim"":64,""epochs"":100,""hidden_dim"":64,""lr"":0.0003,""monitor"":""val_mae"",""scheduler_patience"":8,""weight_decay"":1e-05}; model_path=outputs/models/cgcnn/element_set_cgcnn_optimized_Bfull_seed43.pt; history_path=outputs/runs/history/element_set_cgcnn_optimized_Bfull_seed43.csv; validation MAE=0.130696."
