epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
23,22727,0.14300377666950226,0.17874200642108917,0.01666043885052204,,,
24,23674,,,,0.1651359498500824,0.21002568304538727,0.023313963785767555
24,23674,0.14122074842453003,0.17693555355072021,0.016308538615703583,,,
25,24621,,,,0.162479966878891,0.20510655641555786,0.02227848954498768
25,24621,0.14056441187858582,0.17562638223171234,0.016050301492214203,,,
26,25568,,,,0.16373130679130554,0.20625299215316772,0.022626789286732674
26,25568,0.1390228420495987,0.1742645502090454,0.01577402465045452,,,
27,26515,,,,0.16149617731571198,0.2044527381658554,0.02213023230433464
27,26515,0.13837510347366333,0.17328839004039764,0.01561923697590828,,,
28,27462,,,,0.16334332525730133,0.20679844915866852,0.022628916427493095
28,27462,0.137564018368721,0.17216265201568604,0.015427213162183762,,,
29,28409,,,,0.16209769248962402,0.2053193747997284,0.022326616570353508
29,28409,0.13619902729988098,0.17050544917583466,0.015155919827520847,,,
30,29356,,,,0.16233880817890167,0.20551797747612,0.022456690669059753
30,29356,0.13552619516849518,0.1696147620677948,0.01497722789645195,,,
31,30303,,,,0.1597057282924652,0.20308922231197357,0.02186199463903904
31,30303,0.13469700515270233,0.1683444380760193,0.014760572463274002,,,
32,31250,,,,0.1602024883031845,0.20301568508148193,0.021902579814195633
32,31250,0.1340467780828476,0.16772547364234924,0.014649019576609135,,,
33,32197,,,,0.1609698086977005,0.20400767028331757,0.022129597142338753
33,32197,0.1331797093153,0.16677652299404144,0.014464884996414185,,,
34,33144,,,,0.15784940123558044,0.20089280605316162,0.02144138514995575
34,33144,0.13294155895709991,0.16601704061031342,0.014344560913741589,,,
35,34091,,,,0.15869730710983276,0.20149007439613342,0.021655352786183357
35,34091,0.13214561343193054,0.16523011028766632,0.014196019619703293,,,
36,35038,,,,0.15922358632087708,0.201516255736351,0.021653810515999794
36,35038,0.13155913352966309,0.16463284194469452,0.014085053466260433,,,
37,35985,,,,0.16100655496120453,0.20319300889968872,0.021938888356089592
37,35985,0.13069257140159607,0.1634935885667801,0.013934096321463585,,,
38,36932,,,,0.15776818990707397,0.2005162090063095,0.021408680826425552
38,36932,0.1305350959300995,0.16327939927577972,0.013842820189893246,,,
39,37879,,,,0.1587597280740738,0.20128457248210907,0.0216085035353899
39,37879,0.1299469918012619,0.16239623725414276,0.013733839616179466,,,
40,38826,,,,0.1579519510269165,0.20043158531188965,0.021410340443253517
40,38826,0.12954477965831757,0.16177770495414734,0.013635514304041862,,,
41,39773,,,,0.15827849507331848,0.20089371502399445,0.02150033786892891
41,39773,0.1291387528181076,0.1612202227115631,0.013562237843871117,,,
42,40720,,,,0.15842732787132263,0.20073990523815155,0.021443113684654236
42,40720,0.12882669270038605,0.1608702391386032,0.013491767458617687,,,
43,41667,,,,0.15826639533042908,0.2005605399608612,0.021415570750832558
43,41667,0.12859319150447845,0.160835400223732,0.013437788933515549,,,
44,42614,,,,0.15813328325748444,0.20058506727218628,0.021451344713568687
44,42614,0.12828949093818665,0.16006705164909363,0.0133811691775918,,,
