epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
30,991,,,,0.3107052743434906,0.3940425515174866,0.07974729686975479
30,991,0.17758916318416595,0.22369445860385895,0.025904782116413116,,,
31,1023,,,,0.3065156638622284,0.3917410969734192,0.07883582264184952
31,1023,0.17734137177467346,0.2211863249540329,0.025448482483625412,,,
32,1055,,,,0.3078652322292328,0.39241093397140503,0.07907754927873611
32,1055,0.1754896193742752,0.21766546368598938,0.02489912137389183,,,
33,1087,,,,0.30795708298683167,0.3925008177757263,0.07908415794372559
33,1087,0.17271360754966736,0.21730776131153107,0.024391815066337585,,,
34,1119,,,,0.30689287185668945,0.3915669918060303,0.078732930123806
34,1119,0.17096176743507385,0.214307501912117,0.023910831660032272,,,
35,1151,,,,0.3088299036026001,0.39262300729751587,0.07913123816251755
35,1151,0.17040902376174927,0.2137676328420639,0.023676030337810516,,,
36,1183,,,,0.30755627155303955,0.3919007182121277,0.07884277403354645
36,1183,0.16854213178157806,0.2123628556728363,0.02331455610692501,,,
37,1215,,,,0.3070118725299835,0.39132580161094666,0.07860848307609558
37,1215,0.16790881752967834,0.21030859649181366,0.023076243698596954,,,
38,1247,,,,0.30712610483169556,0.3914773762226105,0.07866515219211578
38,1247,0.16705350577831268,0.20968350768089294,0.022812198847532272,,,
39,1279,,,,0.30673009157180786,0.39103081822395325,0.07850281149148941
39,1279,0.1665211170911789,0.20992723107337952,0.02262480929493904,,,
40,1311,,,,0.3069641888141632,0.3912765681743622,0.07859019190073013
40,1311,0.1654534637928009,0.20834362506866455,0.022439109161496162,,,
41,1343,,,,0.3066622316837311,0.3911612629890442,0.07854612171649933
41,1343,0.164788618683815,0.20675250887870789,0.022234823554754257,,,
