epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
19,2499,0.16986793279647827,0.213473379611969,0.02373429387807846,,,
20,2624,,,,0.23895147442817688,0.30325573682785034,0.04799869284033775
20,2624,0.1659662425518036,0.20796364545822144,0.02269122749567032,,,
21,2749,,,,0.2378091961145401,0.304318368434906,0.04830899462103844
21,2749,0.1637510508298874,0.20624729990959167,0.02216172218322754,,,
22,2874,,,,0.23783139884471893,0.3038739264011383,0.0480908527970314
22,2874,0.1624666005373001,0.20366473495960236,0.02165956050157547,,,
23,2999,,,,0.23743298649787903,0.3033215403556824,0.047938525676727295
23,2999,0.1586928814649582,0.20040617883205414,0.020877808332443237,,,
24,3124,,,,0.23478390276432037,0.300693154335022,0.04716005548834801
24,3124,0.15653365850448608,0.19701187312602997,0.020219799131155014,,,
25,3249,,,,0.23572014272212982,0.30069997906684875,0.0472504086792469
25,3249,0.1544337272644043,0.1951732337474823,0.01981332339346409,,,
26,3374,,,,0.23494155704975128,0.3011588454246521,0.0474129356443882
26,3374,0.15316687524318695,0.19231100380420685,0.019362185150384903,,,
27,3499,,,,0.23368923366069794,0.29891788959503174,0.04663529619574547
27,3499,0.1524520218372345,0.19065126776695251,0.01903906650841236,,,
28,3624,,,,0.23619599640369415,0.30085575580596924,0.0472429059445858
28,3624,0.14925166964530945,0.1871882677078247,0.01841876097023487,,,
29,3749,,,,0.23417901992797852,0.3000064492225647,0.04700840264558792
29,3749,0.14808161556720734,0.18540620803833008,0.018003815785050392,,,
30,3874,,,,0.23547525703907013,0.3006587028503418,0.04712105914950371
30,3874,0.14588572084903717,0.1833261251449585,0.017559723928570747,,,
31,3999,,,,0.23513604700565338,0.30029377341270447,0.047125931829214096
31,3999,0.145281121134758,0.18336306512355804,0.017431624233722687,,,
32,4124,,,,0.23451124131679535,0.3000198304653168,0.047014784067869186
32,4124,0.14363747835159302,0.18108902871608734,0.017038971185684204,,,
33,4249,,,,0.2337525486946106,0.298746258020401,0.046697597950696945
33,4249,0.14252255856990814,0.17968976497650146,0.016906190663576126,,,
34,4374,,,,0.23345939815044403,0.29900023341178894,0.04683319106698036
34,4374,0.14098238945007324,0.1786796748638153,0.016498595476150513,,,
35,4499,,,,0.23301543295383453,0.29891812801361084,0.046739134937524796
35,4499,0.1406685709953308,0.17706160247325897,0.016293661668896675,,,
36,4624,,,,0.23325508832931519,0.29875755310058594,0.04670096933841705
36,4624,0.13953566551208496,0.17627017199993134,0.016089143231511116,,,
37,4749,,,,0.2329781949520111,0.29867950081825256,0.0466206893324852
37,4749,0.1390390545129776,0.17446957528591156,0.01589657925069332,,,
38,4874,,,,0.2341785579919815,0.29938939213752747,0.046860020607709885
38,4874,0.1381344348192215,0.1732448786497116,0.015708444640040398,,,
39,4999,,,,0.2329595983028412,0.29920491576194763,0.046807754784822464
39,4999,0.13753250241279602,0.17302514612674713,0.015565277077257633,,,
40,5124,,,,0.23286700248718262,0.29840126633644104,0.04659515619277954
40,5124,0.13677997887134552,0.17295092344284058,0.015496042557060719,,,
41,5249,,,,0.2327754944562912,0.298371285200119,0.046584151685237885
41,5249,0.1361645758152008,0.1716149002313614,0.015320409089326859,,,
42,5374,,,,0.23293012380599976,0.298716276884079,0.04668508470058441
42,5374,0.13591177761554718,0.1713089495897293,0.015269367955625057,,,
43,5499,,,,0.23321180045604706,0.2987118661403656,0.04669112339615822
43,5499,0.13525153696537018,0.16960427165031433,0.015157394111156464,,,
44,5624,,,,0.23302161693572998,0.2986260950565338,0.04666569456458092
44,5624,0.1353062242269516,0.17058603465557098,0.015122517943382263,,,
45,5749,,,,0.23293566703796387,0.29855430126190186,0.046638596802949905
45,5749,0.1349307745695114,0.16956977546215057,0.015046867541968822,,,
46,5874,,,,0.23293517529964447,0.2985028922557831,0.046623360365629196
46,5874,0.1346912384033203,0.16947072744369507,0.015004902146756649,,,
47,5999,,,,0.23295767605304718,0.29852622747421265,0.046628352254629135
47,5999,0.13456004858016968,0.16923841834068298,0.014965482987463474,,,
48,6124,,,,0.23292307555675507,0.2985056936740875,0.046622443944215775
48,6124,0.13440340757369995,0.169118732213974,0.014941524714231491,,,
49,6249,,,,0.23292575776576996,0.2985082268714905,0.04662318155169487
49,6249,0.13432903587818146,0.16948390007019043,0.014929551631212234,,,
50,6374,,,,0.23292575776576996,0.2985082268714905,0.04662318155169487
50,6374,0.13430722057819366,0.16989398002624512,0.014925393275916576,,,
51,6499,,,,0.2329280823469162,0.2985115349292755,0.04662425443530083
51,6499,0.13432514667510986,0.16902504861354828,0.014929061755537987,,,
