epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,499,,,,0.29871469736099243,0.38105377554893494,0.0748247504234314
0,499,0.3602798581123352,0.4563519060611725,0.10982692986726761,,,
1,999,,,,0.2589869797229767,0.32792961597442627,0.055560942739248276
1,999,0.2613723576068878,0.3322431743144989,0.05758369714021683,,,
2,1499,,,,0.24065156280994415,0.30664777755737305,0.04848889261484146
2,1499,0.23741954565048218,0.29960525035858154,0.04673272743821144,,,
3,1999,,,,0.23033684492111206,0.2918879985809326,0.04410909488797188
3,1999,0.22135840356349945,0.2795514762401581,0.04057979956269264,,,
4,2499,,,,0.2232130467891693,0.28093278408050537,0.04066024348139763
4,2499,0.21172304451465607,0.2664245367050171,0.03696572408080101,,,
5,2999,,,,0.21856027841567993,0.27304938435554504,0.03850951045751572
5,2999,0.2041766196489334,0.2564752697944641,0.03426307067275047,,,
6,3499,,,,0.21939487755298615,0.275131493806839,0.039102133363485336
6,3499,0.19698551297187805,0.24798725545406342,0.03203962743282318,,,
7,3999,,,,0.20977680385112762,0.263082355260849,0.035868920385837555
7,3999,0.19318042695522308,0.24299174547195435,0.03069029375910759,,,
8,4499,,,,0.21490511298179626,0.26777592301368713,0.03722383454442024
8,4499,0.18793854117393494,0.23603707551956177,0.02888626977801323,,,
9,4999,,,,0.20321887731552124,0.25414925813674927,0.03359444439411163
9,4999,0.18253010511398315,0.2285466343164444,0.02709348499774933,,,
10,5499,,,,0.20445382595062256,0.2539786100387573,0.03341050446033478
10,5499,0.1788739562034607,0.22368133068084717,0.0259888656437397,,,
11,5999,,,,0.1993580162525177,0.24780748784542084,0.031810689717531204
11,5999,0.1768091917037964,0.22180551290512085,0.02558860182762146,,,
12,6499,,,,0.2006283849477768,0.25026053190231323,0.032661572098731995
12,6499,0.1728593409061432,0.21660573780536652,0.02434871904551983,,,
13,6999,,,,0.19468535482883453,0.24446897208690643,0.031036710366606712
13,6999,0.17031040787696838,0.21290059387683868,0.023591799661517143,,,
14,7499,,,,0.19546689093112946,0.24372610449790955,0.030818136408925056
14,7499,0.16612444818019867,0.2077573537826538,0.02247019298374653,,,
15,7999,,,,0.19398747384548187,0.24111585319042206,0.030253365635871887
15,7999,0.1647953987121582,0.20507347583770752,0.021834956482052803,,,
16,8499,,,,0.19080723822116852,0.23890946805477142,0.029878612607717514
16,8499,0.16144372522830963,0.201629176735878,0.021109024062752724,,,
17,8999,,,,0.19074785709381104,0.2385350614786148,0.029723454266786575
17,8999,0.15912511944770813,0.1992621272802353,0.02061612717807293,,,
18,9499,,,,0.18498724699020386,0.2308330237865448,0.02783028781414032
18,9499,0.15760497748851776,0.19740255177021027,0.02021913044154644,,,
19,9999,,,,0.18512770533561707,0.2336237132549286,0.028564216569066048
19,9999,0.15565615892410278,0.19359861314296722,0.0194854736328125,,,
20,10499,,,,0.18981656432151794,0.23702554404735565,0.029409626498818398
20,10499,0.15382657945156097,0.191544309258461,0.019102001562714577,,,
21,10999,,,,0.18160632252693176,0.2281874418258667,0.027312736958265305
21,10999,0.15152031183242798,0.18928538262844086,0.018599923700094223,,,
