epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
35,1151,0.1458839625120163,0.1846875548362732,0.017840484157204628,,,
36,1183,,,,0.1431431770324707,0.18187493085861206,0.017221719026565552
36,1183,0.145011305809021,0.18486298620700836,0.01759026199579239,,,
37,1215,,,,0.14242984354496002,0.18098151683807373,0.017047874629497528
37,1215,0.14394575357437134,0.18247926235198975,0.017358768731355667,,,
38,1247,,,,0.14195306599140167,0.1802525669336319,0.016908254474401474
38,1247,0.14336241781711578,0.18083125352859497,0.017247624695301056,,,
39,1279,,,,0.14154742658138275,0.17964044213294983,0.016800155863165855
39,1279,0.14271242916584015,0.18066032230854034,0.017066385596990585,,,
40,1311,,,,0.14096426963806152,0.17918327450752258,0.01670723408460617
40,1311,0.14185456931591034,0.1799534559249878,0.016870804131031036,,,
41,1343,,,,0.14076672494411469,0.17875102162361145,0.016622157767415047
41,1343,0.14140747487545013,0.17900338768959045,0.01676914095878601,,,
42,1375,,,,0.14043837785720825,0.17839086055755615,0.016557736322283745
42,1375,0.1410328447818756,0.17952236533164978,0.016690103337168694,,,
43,1407,,,,0.14021886885166168,0.17810367047786713,0.016504233703017235
43,1407,0.14070144295692444,0.17728456854820251,0.01661001890897751,,,
44,1439,,,,0.14011074602603912,0.17791344225406647,0.016470158472657204
44,1439,0.1405816525220871,0.1769523173570633,0.01656554825603962,,,
45,1471,,,,0.13997597992420197,0.17778803408145905,0.016446013003587723
45,1471,0.14023461937904358,0.17778155207633972,0.016496943309903145,,,
