epoch,train_loss,val_mae,val_rmse,val_r2,best_val_mae,lr,improved,bad_epochs
1,0.8901009010890174,0.5512046428212902,0.70985685748436,0.13323040029118394,0.5512046428212902,0.0003,True,0
2,0.7244116048964243,0.7441777226475264,0.9049814815964511,-0.4087745309141593,0.5512046428212902,0.0003,False,1
3,0.6100129839919862,1.170613836121194,1.339697094837228,-2.087275153926079,0.5512046428212902,0.0003,False,2
4,0.48846825484245543,0.3839776244153437,0.5137224673779108,0.546038286988938,0.3839776244153437,0.0003,True,0
5,0.38899671794876217,1.2662287856596712,1.6120532055890118,-3.4701371660744966,0.3839776244153437,0.0003,False,1
6,0.336066197308283,1.4410502767814761,1.7611926663580946,-4.335508834539651,0.3839776244153437,0.0003,False,2
7,0.29388793238571714,0.49905265712511326,0.600102937833313,0.38053950911052337,0.3839776244153437,0.0003,False,3
8,0.27329919806548525,1.9222306243099994,2.4221383541328256,-9.091599347072297,0.3839776244153437,0.0003,False,4
9,0.25714258944231366,0.6159998860021653,0.723561342217054,0.09943965799226773,0.3839776244153437,0.0003,False,5
10,0.23610594277344052,0.5463981582900549,0.6674002887829383,0.23381280931387094,0.3839776244153437,0.0003,False,6
11,0.22550746538336314,0.48169702980799206,0.6287358506044202,0.32001621627510124,0.3839776244153437,0.0003,False,7
12,0.21249672084573715,0.42408186466556597,0.5532914987876005,0.47341303871594753,0.3839776244153437,0.0003,False,8
13,0.2073061806815011,0.6772113909786867,0.8399799374785374,-0.21366808885108113,0.3839776244153437,0.00015,False,9
14,0.18450474762727345,0.5511416176029191,0.6394157451665523,0.29671920315653877,0.3839776244153437,0.00015,False,10
15,0.18411310040761555,0.4929671383810874,0.5762860736177108,0.42873402768980495,0.3839776244153437,0.00015,False,11
16,0.18244672365604886,0.2834397695282434,0.37123846588653764,0.7629346696228065,0.2834397695282434,0.00015,True,0
17,0.1773393006315307,0.2594372845993304,0.34316938991620394,0.7974281045186182,0.2594372845993304,0.00015,True,0
18,0.17342469545583877,0.35972076393722924,0.4636999066282249,0.630141057601385,0.2594372845993304,0.00015,False,1
19,0.17064164401519866,0.5256709843618934,0.6427297938629598,0.2894101971654488,0.2594372845993304,0.00015,False,2
20,0.16527955328661298,0.40199574034112,0.4812539763651844,0.6016078537021092,0.2594372845993304,0.00015,False,3
21,0.16653056561000765,0.35585875458775285,0.4321962393600416,0.6786901244507318,0.2594372845993304,0.00015,False,4
22,0.15832862305262732,0.4299634797738081,0.517417128511041,0.5394850755197612,0.2594372845993304,0.00015,False,5
23,0.16173081111813348,0.26177208682184677,0.33998687429064883,0.8011679417958834,0.2594372845993304,0.00015,False,6
24,0.1617586195232376,0.21890460968647316,0.2969446319275851,0.8483253281993428,0.21890460968647316,0.00015,True,0
25,0.15861003053566766,0.4058135073498576,0.48480367899023097,0.5957091426248193,0.21890460968647316,0.00015,False,1
26,0.1525737995666171,0.28045878885161357,0.36585135379329276,0.7697649500062415,0.21890460968647316,0.00015,False,2
27,0.154320618462941,0.3311809479289753,0.41896852434663384,0.6980570450805956,0.21890460968647316,0.00015,False,3
28,0.15037016771615497,0.2254397639041846,0.29708007750674986,0.8481869296774924,0.21890460968647316,0.00015,False,4
29,0.14392231463912933,0.4429949422381381,0.5554752601427352,0.46924811088872553,0.21890460968647316,0.00015,False,5
30,0.1447347223995224,0.45034287092236064,0.5411259940286446,0.49631513655114534,0.21890460968647316,0.00015,False,6
31,0.14688647408334035,0.2760924911499023,0.3485126853466089,0.7910707297380685,0.21890460968647316,0.00015,False,7
32,0.146844752369419,0.42327006098711484,0.5214247122583685,0.5323237379423578,0.21890460968647316,0.00015,False,8
33,0.14194647246409978,0.2827888036731432,0.3613978161963468,0.7753361719989752,0.21890460968647316,7.5e-05,False,9
34,0.1388246930307812,0.3918490176596342,0.47470266620253576,0.6123806503716646,0.21890460968647316,7.5e-05,False,10
35,0.13797887923225524,0.2642376795283588,0.3284056692477202,0.8144831344251683,0.21890460968647316,7.5e-05,False,11
36,0.1371610647156125,0.21185070975268888,0.2917096988049612,0.8536260326230904,0.21185070975268888,7.5e-05,True,0
37,0.1399155164521838,0.28580742119231434,0.3484206536619378,0.7911810590015096,0.21185070975268888,7.5e-05,False,1
