epoch,train_loss,val_mae,val_rmse,val_r2,best_val_mae,lr,improved,bad_epochs
1,0.8548426049597123,0.5821570252339423,0.7216360218093086,0.04463427754984706,0.5821570252339423,0.0003,True,0
2,0.5281670311418902,0.43636558389764457,0.5616342375113004,0.4213174356902101,0.43636558389764457,0.0003,True,0
3,0.35425786373495055,0.4566050432588584,0.5640725640565951,0.41628184520083156,0.43636558389764457,0.0003,False,1
4,0.29535207528026164,1.3860667006010994,1.7366817120458258,-4.53316612978051,0.43636558389764457,0.0003,False,2
5,0.26279177335130066,0.6180546703794553,0.7203876275793254,0.04793688824844178,0.43636558389764457,0.0003,False,3
6,0.2339481740188198,0.26940162960209674,0.3636533074402362,0.7573902046471901,0.26940162960209674,0.0003,True,0
7,0.21823968105957287,1.0058180050414136,1.1951133146425261,-1.6203024173726215,0.26940162960209674,0.0003,False,1
8,0.2085443065196526,0.5854187735009937,0.7279714620303821,0.02778580759977578,0.26940162960209674,0.0003,False,2
9,0.19339180612513998,0.36087783039529303,0.4623770101674183,0.6077836330016717,0.26940162960209674,0.0003,False,3
10,0.1805193560088382,0.9924400785204852,1.2063783619396093,-1.6699327690983043,0.26940162960209674,0.0003,False,4
11,0.17435428969749883,0.7985316910557312,0.9536698168748295,-0.6685119564715172,0.26940162960209674,0.0003,False,5
12,0.1687260307684666,0.6981101280359508,0.8230217140212778,-0.242670059634994,0.26940162960209674,0.0003,False,6
13,0.1663015728362468,1.1563761919563684,1.4529468747033707,-2.87286820484817,0.26940162960209674,0.0003,False,7
14,0.15745863994630446,0.6527753586310655,0.8253834883122958,-0.2498123189654622,0.26940162960209674,0.0003,False,8
15,0.15894480037088154,0.29196469492592386,0.3719556018558565,0.7461860689886055,0.26940162960209674,0.00015,False,9
16,0.14467115831725738,0.40872300300280756,0.4925256364853473,0.5549683180771916,0.26940162960209674,0.00015,False,10
17,0.1398706664683438,0.24619403061385642,0.31864523602379163,0.8137277727282275,0.24619403061385642,0.00015,True,0
18,0.13670681786386907,0.2176772147464299,0.29323551758051947,0.8422510808563788,0.2176772147464299,0.00015,True,0
19,0.13609557385955537,0.32466836497195484,0.4118734781875867,0.6887847267354205,0.2176772147464299,0.00015,False,1
20,0.1317439509414825,0.19944952151036047,0.2740525914639927,0.8622152748959547,0.19944952151036047,0.00015,True,0
21,0.12678673481490432,0.22909553153012333,0.304723160711843,0.8296492003676128,0.19944952151036047,0.00015,False,1
22,0.12447079615432675,0.2883767924671506,0.3530951957390095,0.7712732996263364,0.19944952151036047,0.00015,False,2
23,0.12139124986754746,0.23920130045402638,0.3003022682372993,0.8345562090691052,0.19944952151036047,0.00015,False,3
24,0.12064444993724342,0.28334992310891244,0.3601700070346344,0.7620156839909027,0.19944952151036047,0.00015,False,4
25,0.11834632868275922,0.23465508752315056,0.2960092723644312,0.8392526291163197,0.19944952151036047,0.00015,False,5
26,0.11217003312556684,0.40722819703631596,0.47711896004398113,0.5823748947335158,0.19944952151036047,0.00015,False,6
27,0.10700214053151988,0.18284273962841044,0.2521247177394938,0.8833824004118686,0.18284273962841044,0.00015,True,0
28,0.1068528979515829,0.5406051491192265,0.65057384034625,0.22352685420078355,0.18284273962841044,0.00015,False,1
29,0.10179044763330652,0.2993866293769127,0.3635394604789459,0.7575420859249506,0.18284273962841044,0.00015,False,2
30,0.1028690173783723,0.21238818221160233,0.2742583756424013,0.8620082740303161,0.18284273962841044,0.00015,False,3
31,0.09779805564830284,0.2034638258747115,0.2617014557087955,0.8743549091795505,0.18284273962841044,0.00015,False,4
32,0.09599856309154454,0.3153183890396618,0.3896433785036166,0.7214726491424746,0.18284273962841044,0.00015,False,5
33,0.09004345251356854,0.21823879082745745,0.2843275436175067,0.85168976811332,0.18284273962841044,0.00015,False,6
34,0.09040115664110464,0.523297660381027,0.6418600164156552,0.2441878074290349,0.18284273962841044,0.00015,False,7
35,0.08891114313938037,0.30950795345815224,0.3680615521502076,0.7514726698891225,0.18284273962841044,0.00015,False,8
36,0.08639833268498172,0.3287908450120099,0.3986524248539171,0.7084439431566725,0.18284273962841044,7.5e-05,False,9
37,0.08121691437579003,0.1926400222201481,0.23887844891864954,0.8953143416322434,0.18284273962841044,7.5e-05,False,10
38,0.08279620424038221,0.1585689394510554,0.20691199745011243,0.9214575228640295,0.1585689394510554,7.5e-05,True,0
39,0.08242501750463198,0.4797249636194156,0.5879565525501009,0.3658036804512048,0.1585689394510554,7.5e-05,False,1
40,0.0803590104797808,0.24391977254763775,0.28784461407624684,0.8479979436992173,0.1585689394510554,7.5e-05,False,2
41,0.08022821153036687,0.6108269299896572,0.7522647787809432,-0.03818489257831881,0.1585689394510554,7.5e-05,False,3
42,0.0786857653190108,0.21091046897935542,0.2602763761054662,0.875719569082484,0.1585689394510554,7.5e-05,False,4
43,0.07786860783435717,0.24563919565001305,0.29480431057370227,0.8405586706695775,0.1585689394510554,7.5e-05,False,5
44,0.07690694101718294,0.364957867302217,0.43474516120475865,0.6532609446730584,0.1585689394510554,7.5e-05,False,6
45,0.07864765005827952,0.34221157101305216,0.4141886256160443,0.6852762015457334,0.1585689394510554,7.5e-05,False,7
46,0.07764144711384252,0.17586470604320714,0.22561666868238683,0.9066153247994717,0.1585689394510554,7.5e-05,False,8
47,0.07787973753043584,0.2120026007859844,0.26210905398505824,0.8739632216053432,0.1585689394510554,3.75e-05,False,9
48,0.07524345711875363,0.13382954142047057,0.18301211079124946,0.9385541002643711,0.13382954142047057,3.75e-05,True,0
49,0.07315557584667406,0.12953781389522603,0.17900506148783865,0.9412153590345436,0.12953781389522603,3.75e-05,True,0
50,0.07440091847997754,0.13653007142454368,0.1846346371774954,0.9374597515179387,0.12953781389522603,3.75e-05,False,1
51,0.07222415253269572,0.1762993437388683,0.22221253777443797,0.9094120636442495,0.12953781389522603,3.75e-05,False,2
52,0.0725007635079512,0.20209584009439557,0.25018398389257684,0.8851708221068192,0.12953781389522603,3.75e-05,False,3
53,0.07458933301958717,0.14943311633222392,0.19543926549460838,0.9299260028151172,0.12953781389522603,3.75e-05,False,4
54,0.07391009270017888,0.14548512760067642,0.1934145073973346,0.9313704202080312,0.12953781389522603,3.75e-05,False,5
55,0.07143916283585444,0.18736321860498303,0.23076727108274023,0.9023028990870885,0.12953781389522603,3.75e-05,False,6
56,0.07307194348643808,0.16603039650833926,0.20786366819345656,0.920733365027132,0.12953781389522603,3.75e-05,False,7
57,0.07229829216454209,0.21450655948656044,0.26296931740739105,0.8731345378321936,0.12953781389522603,3.75e-05,False,8
58,0.07221119409474004,0.17022309099122826,0.2152431436855348,0.9150052891803948,0.12953781389522603,1.875e-05,False,9
59,0.06997399880480365,0.1326064262563944,0.1794195041193587,0.9409428408808289,0.12953781389522603,1.875e-05,False,10
60,0.07011137943433113,0.12626341411819297,0.17303860400963633,0.9450687788992118,0.12626341411819297,1.875e-05,True,0
61,0.0702036240709429,0.13046420054654878,0.17722439025067357,0.9423790745212853,0.12626341411819297,1.875e-05,False,1
62,0.06964465020960119,0.18857336248724282,0.23334802553927914,0.9001055158042528,0.12626341411819297,1.875e-05,False,2
63,0.07301816782530617,0.13862670749693526,0.1829415857945762,0.9386014483539469,0.12626341411819297,1.875e-05,False,3
64,0.06939409460340228,0.12910044598566814,0.17551571630783164,0.9434847999214044,0.12626341411819297,1.875e-05,False,4
65,0.06728186367564842,0.13416140135544918,0.1797757122939857,0.940708111380664,0.12626341411819297,1.875e-05,False,5
66,0.06762917950248518,0.1372152267167383,0.18376573763118204,0.938047001323464,0.12626341411819297,1.875e-05,False,6
67,0.06803718650666606,0.13345732345193137,0.1786721653828812,0.9414337995794602,0.12626341411819297,1.875e-05,False,7
68,0.06748887921581749,0.13115733843157043,0.17802920116127274,0.9418545502606694,0.12626341411819297,1.875e-05,False,8
69,0.06856682423909172,0.14195932696373198,0.184506300114025,0.937546663080129,0.12626341411819297,9.375e-06,False,9
70,0.06804718784674876,0.1305396189112797,0.17602331725855322,0.9431574371949485,0.12626341411819297,9.375e-06,False,10
71,0.07042723001927889,0.13087517421836267,0.1749806850267503,0.943828829659841,0.12626341411819297,9.375e-06,False,11
72,0.06724019286011447,0.12446410869708215,0.17227454242844786,0.9455528116225553,0.12446410869708215,9.375e-06,True,0
73,0.06862786055362526,0.14248083885926388,0.1838582792641589,0.9379845884349306,0.12446410869708215,9.375e-06,False,1
74,0.07030809454682495,0.128917389572202,0.17345458576282458,0.9448043540704132,0.12446410869708215,9.375e-06,False,2
75,0.07017632370360759,0.1357116635753815,0.17885364525318068,0.9413147661056451,0.12446410869708215,9.375e-06,False,3
76,0.06922177970409393,0.12282254297772349,0.1700022354373536,0.946979659545592,0.12282254297772349,9.375e-06,True,0
77,0.06982393149568253,0.12337033910721115,0.17098147693373988,0.9463670881808873,0.12282254297772349,9.375e-06,False,1
78,0.06684335393189382,0.12729585917866298,0.17249177269949123,0.9454154142527821,0.12282254297772349,9.375e-06,False,2
79,0.07066437288993548,0.1282332680115798,0.17565634488277262,0.9433942002170805,0.12282254297772349,9.375e-06,False,3
80,0.06793305155735056,0.13036043142176656,0.17756567135833184,0.9421569395473086,0.12282254297772349,9.375e-06,False,4
81,0.06721938579898923,0.13237168583363626,0.1786936819029353,0.9414196931102281,0.12282254297772349,9.375e-06,False,5
82,0.06793667717265482,0.12479605640359989,0.1711074091846216,0.9462880550514877,0.12282254297772349,9.375e-06,False,6
83,0.06866577543130442,0.12262749823450853,0.1702703139348561,0.9468123109224956,0.12262749823450853,9.375e-06,True,0
84,0.06905965913994973,0.1232088068485008,0.16952669185842517,0.9472758699786625,0.12262749823450853,9.375e-06,False,1
85,0.06595616527840871,0.12557994859532207,0.17197178954355138,0.9457440129307619,0.12262749823450853,9.375e-06,False,2
86,0.06565285339450636,0.12373274788299816,0.16914771696472225,0.9475113348198905,0.12262749823450853,9.375e-06,False,3
87,0.0687748409118973,0.12396051970475325,0.1690990037118586,0.9475415631372729,0.12262749823450853,9.375e-06,False,4
88,0.06787544348034538,0.13414620132214544,0.178635368180846,0.9414579202967316,0.12262749823450853,9.375e-06,False,5
89,0.06509088583979286,0.14044637317450914,0.18184683972913074,0.9393340834020919,0.12262749823450853,9.375e-06,False,6
90,0.06615630834668625,0.1263546708835475,0.17325037368938265,0.9449342437713232,0.12262749823450853,9.375e-06,False,7
91,0.06546328172964208,0.1320562690008398,0.17634607253772594,0.9429487937346697,0.12262749823450853,9.375e-06,False,8
92,0.06664580012820348,0.12462334702900334,0.171384887164631,0.9461137088140017,0.12262749823450853,4.6875e-06,False,9
93,0.06730413402454193,0.12810206833303886,0.17206487150347374,0.945685263523258,0.12262749823450853,4.6875e-06,False,10
94,0.06750783073801954,0.129283856499214,0.17556221189876672,0.9434548532507507,0.12262749823450853,4.6875e-06,False,11
95,0.06460313533409302,0.12705912487001816,0.1729306133008826,0.9451373209506175,0.12262749823450853,4.6875e-06,False,12
96,0.06669805064296522,0.12382653971922442,0.17119324603408162,0.9462341518267775,0.12262749823450853,4.6875e-06,False,13
97,0.06623528828891385,0.12341831042662035,0.16902862050346742,0.9475852230598187,0.12262749823450853,4.6875e-06,False,14
98,0.06663200490865387,0.12119113939373945,0.1681414210856208,0.9481340096307896,0.12119113939373945,4.6875e-06,True,0
99,0.0683121150281249,0.12348127656302876,0.1702207920892671,0.9468432449054336,0.12119113939373945,4.6875e-06,False,1
100,0.06712612083980016,0.12359695592760347,0.17015564341361933,0.9468839265335505,0.12119113939373945,4.6875e-06,False,2
