epoch,train_loss,val_mae,val_rmse,val_r2,best_val_mae,lr,improved,bad_epochs
1,1.5162489712238312,3.0812592379516603,4.131591988979042,-30.31613100140694,3.0812592379516603,0.0003,True,0
2,1.1341940462589264,0.6248166870050688,0.8458230482565109,-0.3124787432520808,0.6248166870050688,0.0003,True,0
3,0.982895627617836,0.7261239736960542,0.9221966644520534,-0.5602002455439794,0.6248166870050688,0.0003,False,1
4,0.9390064626932144,0.6097831286895359,0.8007980708921846,-0.17646573937393462,0.6097831286895359,0.0003,True,0
5,0.9534541666507721,0.5946282226007826,0.7866305216168867,-0.13520640872876877,0.5946282226007826,0.0003,True,0
6,0.8959662616252899,0.6431028663664977,0.8369061703206816,-0.2849516531017,0.5946282226007826,0.0003,False,1
7,0.8661871999502182,0.6105602306382591,0.7989232558087161,-0.17096354382361678,0.5946282226007826,0.0003,False,2
8,0.8364242762327194,0.5889031900392282,0.773171661702908,-0.0966930810687181,0.5889031900392282,0.0003,True,0
9,0.8344826400279999,0.5805785716278995,0.7608720486495824,-0.06207823290871106,0.5805785716278995,0.0003,True,0
10,0.813065841794014,0.5747930797684212,0.7516806812324414,-0.03657331684862908,0.5747930797684212,0.0003,True,0
11,0.7827014774084091,0.5624189524177011,0.7362525920883388,0.005540911052287267,0.5624189524177011,0.0003,True,0
12,0.7578867226839066,0.5430894225775975,0.7082752170662492,0.07968322212536383,0.5430894225775975,0.0003,True,0
13,0.7456765919923782,0.5596615064553465,0.7141935159111725,0.0642387571575358,0.5430894225775975,0.0003,False,1
14,0.7149907052516937,0.5847493608553322,0.733742824405196,0.012309260159267477,0.5430894225775975,0.0003,False,2
15,0.6981359571218491,0.6101142258903555,0.7572891777358138,-0.05209934131692351,0.5430894225775975,0.0003,False,3
16,0.6667879968881607,0.6351235058618737,0.7800556994936446,-0.11630912953680905,0.5430894225775975,0.0003,False,4
17,0.6402685195207596,0.6974218724130389,0.8437910748183699,-0.3061802190076046,0.5430894225775975,0.0003,False,5
18,0.6302586197853088,0.7748930719675868,0.9305198089897806,-0.5884900305792189,0.5430894225775975,0.0003,False,6
19,0.6126399040222168,0.6947947072025589,0.8336573244076747,-0.2749947255130645,0.5430894225775975,0.0003,False,7
20,0.616002544760704,0.6774532685680359,0.8155563769555145,-0.22022866655984696,0.5430894225775975,0.0003,False,8
21,0.6071618944406509,0.6644466624685652,0.8027661950321416,-0.18225565327760962,0.5430894225775975,0.00015,False,9
22,0.5670099705457687,0.6387079012211327,0.772872481812007,-0.09584451133559724,0.5430894225775975,0.00015,False,10
23,0.5575954914093018,0.6760619913656374,0.8063656310027313,-0.19288139669751647,0.5430894225775975,0.00015,False,11
24,0.5546772330999374,0.7724788110519425,0.9028063429961775,-0.4952797477528088,0.5430894225775975,0.00015,False,12
25,0.5260613858699799,0.8347746776136468,0.9638604652667044,-0.7043609771669066,0.5430894225775975,0.00015,False,13
26,0.5356266796588898,0.8086192864963634,0.9350887389953791,-0.6041275648909545,0.5430894225775975,0.00015,False,14
27,0.5203459113836288,0.8468366732776197,0.9727171773715345,-0.7358269156516455,0.5430894225775975,0.00015,False,15
