epoch,train_loss,val_mae,val_rmse,val_r2,best_val_mae,lr,improved,bad_epochs
1,0.825691489612355,1.3675023369378534,1.550987023693862,-3.1378851773518432,1.3675023369378534,0.0003,True,0
2,0.523990322561825,0.7602332057514584,0.9250805101670481,-0.47204527988217015,0.7602332057514584,0.0003,True,0
3,0.3792543298557025,1.6855189699315545,2.1426115904572,-6.896761224446191,0.7602332057514584,0.0003,False,1
4,0.29801628319155266,0.3327302179623708,0.45981410304215276,0.6363139177728726,0.3327302179623708,0.0003,True,0
5,0.25520419986809,0.4044320889521829,0.5073973438239464,0.5571481274428203,0.3327302179623708,0.0003,False,1
6,0.23159790840469488,0.33021615642753155,0.41030930210987193,0.7104091520965282,0.33021615642753155,0.0003,True,0
7,0.21463664865293422,0.8211652832275588,0.9888102791355459,-0.6818530669256495,0.33021615642753155,0.0003,False,1
8,0.20132523499617055,0.3461635649449852,0.43055990961094576,0.6811185287659312,0.33021615642753155,0.0003,False,2
9,0.1906483977907846,0.29395176599344375,0.3842702624410567,0.7459988630827624,0.29395176599344375,0.0003,True,0
10,0.17767518270416421,0.48104494333645054,0.5992241151450718,0.3823525224399824,0.29395176599344375,0.0003,False,1
11,0.1763516941866955,1.0713714676689232,1.3297624316839662,-2.041656906794618,0.29395176599344375,0.0003,False,2
12,0.17208635951040172,1.4793482644193965,1.8943964153847306,-5.173107402907255,0.29395176599344375,0.0003,False,3
13,0.16649488015335148,0.2999717631934499,0.38521248241428185,0.7447517285688928,0.29395176599344375,0.0003,False,4
14,0.15896369961379958,0.9708118012375889,1.1797244668628815,-1.393995224144915,0.29395176599344375,0.0003,False,5
15,0.15516398890930064,0.5098092794393145,0.5881299461267526,0.40501133394807887,0.29395176599344375,0.0003,False,6
16,0.1571866662687614,0.3691250009342784,0.44540154157854145,0.6587555959508589,0.29395176599344375,0.0003,False,7
17,0.15251918230988398,0.3317961378281417,0.40885994603525,0.7124514112068285,0.29395176599344375,0.0003,False,8
