epoch,train_loss,val_mae,val_rmse,val_r2,best_val_mae,lr,improved,bad_epochs
1,1.075178250670433,1.9691520480283402,2.853140568759888,-13.934118252582541,1.9691520480283402,0.0003,True,0
2,0.9673474878072739,0.9289375032272782,1.2197047013451099,-1.729245754481815,0.9289375032272782,0.0003,True,0
3,0.9478913396596909,0.5951005834898367,0.789083285001726,-0.14229673536276422,0.5951005834898367,0.0003,True,0
4,0.8946565091609955,0.6281262958849542,0.8209243736135127,-0.23634463416619167,0.5951005834898367,0.0003,False,1
5,0.842287465929985,0.6666127373702427,0.8505873836700112,-0.32730619470790856,0.5951005834898367,0.0003,False,2
6,0.8438159674406052,0.7076225914453868,0.888095371294987,-0.4469464575446658,0.5951005834898367,0.0003,False,3
7,0.8119256347417831,0.7393914190902952,0.9163770873727901,-0.5405709041573385,0.5951005834898367,0.0003,False,4
8,0.8132297247648239,0.7660958988113624,0.9443835603144458,-0.6361762504751052,0.5951005834898367,0.0003,False,5
9,0.7984621822834015,0.7763178201333846,0.946575979375639,-0.643781948066046,0.5951005834898367,0.0003,False,6
10,0.7711986899375916,0.6957236390345575,0.8576395446315475,-0.3494066401847695,0.5951005834898367,0.0003,False,7
11,0.7625121027231216,0.5803681881706109,0.7431940216209539,-0.013299113529416928,0.5803681881706109,0.0003,True,0
12,0.7532430738210678,0.5865656056860044,0.7462049808622031,-0.02152625912418804,0.5803681881706109,0.0003,False,1
13,0.7373506277799606,0.6032868611655157,0.7564542730139161,-0.049780759411584,0.5803681881706109,0.0003,False,2
14,0.7579287588596344,0.5576474307519195,0.7099146341591613,0.07541784849412847,0.5576474307519195,0.0003,True,0
15,0.717136487364769,0.5541602145838347,0.704363417663503,0.08982095640143761,0.5541602145838347,0.0003,True,0
16,0.677389845252037,0.5537445617502981,0.7036139486737647,0.09175685492805741,0.5537445617502981,0.0003,True,0
17,0.6698660105466843,0.5404066271663531,0.6893861445658133,0.1281167206226308,0.5404066271663531,0.0003,True,0
18,0.6545182019472122,0.5354424353623227,0.6858627276964295,0.13700624601076727,0.5354424353623227,0.0003,True,0
19,0.6607713997364044,0.5417445100304694,0.6921996529320765,0.12098557477522232,0.5354424353623227,0.0003,False,1
20,0.6358698457479477,0.5693267419586343,0.7123466564920643,0.06907213884925012,0.5354424353623227,0.0003,False,2
21,0.6276465058326721,0.5929965609718238,0.7328530492145596,0.014703259347441988,0.5354424353623227,0.0003,False,3
22,0.6131588369607925,0.5795275539188113,0.7225517728164522,0.042208034395384564,0.5354424353623227,0.0003,False,4
23,0.5869424343109131,0.5740659753733443,0.7201049344121953,0.048683955294066106,0.5354424353623227,0.0003,False,5
24,0.5804691016674042,0.5926977866777843,0.7358291264479832,0.006684535273686176,0.5354424353623227,0.0003,False,6
25,0.5725792497396469,0.6186413993308988,0.7667817053206012,-0.07864052464043025,0.5354424353623227,0.0003,False,7
26,0.5738907307386398,0.6161473175714838,0.7616696324651778,-0.06430604610069723,0.5354424353623227,0.0003,False,8
27,0.56716088950634,0.581045110049351,0.7333455670093403,0.013378466485760021,0.5354424353623227,0.00015,False,9
28,0.5445043742656708,0.5743963502905575,0.7264132557265971,0.03194335785197766,0.5354424353623227,0.00015,False,10
29,0.5579207241535187,0.5751946603603232,0.7251828250193338,0.035220054190242656,0.5354424353623227,0.00015,False,11
30,0.545216403901577,0.6089170953488136,0.7534804435473729,-0.04154303082747424,0.5354424353623227,0.00015,False,12
31,0.5175192132592201,0.6545692167380344,0.797128619764496,-0.16570873843346967,0.5354424353623227,0.00015,False,13
32,0.5465093180537224,0.5896078931661869,0.73577772101068,0.006823317581712507,0.5354424353623227,0.00015,False,14
33,0.4991062730550766,0.6085449611063806,0.7499610680890844,-0.03183602285210574,0.5354424353623227,0.00015,False,15
