epoch,train_loss,val_mae,val_rmse,val_r2,best_val_mae,lr,improved,bad_epochs
1,0.8233110609174776,0.5925895005486596,0.726346706571403,0.032120723559961206,0.5925895005486596,0.0003,True,0
2,0.5622316143091988,1.6685898964227475,2.036391634673623,-6.607743408626754,0.5925895005486596,0.0003,False,1
3,0.38161331690660044,0.7895515093851266,0.9498294200537946,-0.6551009288692102,0.5925895005486596,0.0003,False,2
4,0.29740226581817913,0.9032774274385738,1.0742358333216395,-1.1170568377333874,0.5925895005486596,0.0003,False,3
5,0.2621793535326709,0.8294493540052503,0.9835350156624787,-0.7746507633574149,0.5925895005486596,0.0003,False,4
6,0.2379946707427001,0.5308769389251774,0.6384379347841486,0.25222556056305967,0.5308769389251774,0.0003,True,0
7,0.2121132652298743,0.5775583067950406,0.6986217275653598,0.1045993105144779,0.5308769389251774,0.0003,False,1
8,0.2087022981473378,0.2991832169073319,0.40962343988277516,0.6921757369493495,0.2991832169073319,0.0003,True,0
9,0.18576407169594483,0.47032507363539555,0.5539825251508232,0.4369779822404166,0.2991832169073319,0.0003,False,1
10,0.18636715737711482,0.2819407923651069,0.3726117371198409,0.7452898160162842,0.2819407923651069,0.0003,True,0
11,0.1821670560401027,0.7500528934716045,0.8813127816778893,-0.42492952496246117,0.2819407923651069,0.0003,False,1
12,0.17274143352728932,1.192408003401517,1.504955704792531,-3.1550923710049767,0.2819407923651069,0.0003,False,2
13,0.16357848830834157,0.3257568737884961,0.4109676227587567,0.6901521662196166,0.2819407923651069,0.0003,False,3
14,0.15911060014442235,0.5939994315551944,0.7320375852857516,0.016894768079644296,0.2819407923651069,0.0003,False,4
15,0.15068701905112306,0.2913129546008788,0.3754193219615565,0.7414369334923084,0.2819407923651069,0.0003,False,5
16,0.14830472983983384,0.8574660474877476,0.9881133436948937,-0.7912111173393992,0.2819407923651069,0.0003,False,6
17,0.14849574062503687,0.39335585562312536,0.4793051400899412,0.5785389734646641,0.2819407923651069,0.0003,False,7
18,0.14969803054793543,0.8482337973877291,1.038797081555875,-0.9796786045683903,0.2819407923651069,0.0003,False,8
19,0.1382360967392681,0.28629078251812984,0.36138880202693613,0.7604023078059374,0.2819407923651069,0.00015,False,9
20,0.1309418539915766,0.26033171092147744,0.3233779337235544,0.8081534422306088,0.26033171092147744,0.00015,True,0
21,0.1318543401836347,0.28141386120645573,0.34665373107062547,0.7795424353060973,0.26033171092147744,0.00015,False,1
22,0.13032981521692596,0.2680218368689975,0.34326845868368777,0.783827200029835,0.26033171092147744,0.00015,False,2
23,0.1273963045047111,0.19858885278540572,0.2755189738461777,0.860736831382105,0.19858885278540572,0.00015,True,0
24,0.12237846600909193,0.2920859413265363,0.3650691262322157,0.7554974119154262,0.19858885278540572,0.00015,False,1
25,0.12460695902089111,0.342478014276699,0.46857803057018477,0.5971929220327071,0.19858885278540572,0.00015,False,2
26,0.12019195413890005,0.25891196149401857,0.32833329434878533,0.8022287783512956,0.19858885278540572,0.00015,False,3
27,0.12134086879111138,0.470460159298735,0.5705381278827482,0.4028236593039485,0.19858885278540572,0.00015,False,4
28,0.12121021609847285,0.23205680002186327,0.3203657118286589,0.8117108460241721,0.19858885278540572,0.00015,False,5
29,0.1177503645044415,0.30121368276336113,0.36922608088738446,0.7498975253669588,0.19858885278540572,0.00015,False,6
30,0.11973607014207278,0.4151123746551034,0.4945813267957817,0.5512456428251153,0.19858885278540572,0.00015,False,7
31,0.11703165210470431,0.34743864363485455,0.4316086488461197,0.658246063796334,0.19858885278540572,0.00015,False,8
32,0.11662210088943233,0.3483274500142061,0.413359442474475,0.6865350601152735,0.19858885278540572,7.5e-05,False,9
33,0.11111283339873082,0.18250793075788227,0.25358031706701223,0.8820319694968826,0.18250793075788227,7.5e-05,True,0
34,0.10951294931543976,0.17186536158699242,0.23853741999022782,0.8956130320695368,0.17186536158699242,7.5e-05,True,0
35,0.11101942709764513,0.24048430722161568,0.30062836061988907,0.8341967096095013,0.17186536158699242,7.5e-05,False,1
36,0.1097563775021489,0.2159757374923694,0.27875770910456327,0.8574435009573322,0.17186536158699242,7.5e-05,False,2
37,0.10891722812622535,0.22758311718277244,0.28553557295087073,0.8504268323062554,0.17186536158699242,7.5e-05,False,3
38,0.1094345133595106,0.459225043690022,0.5411827343191921,0.46269471425373765,0.17186536158699242,7.5e-05,False,4
39,0.10602967128032396,0.3236109753078213,0.3877282539665854,0.7242038834362847,0.17186536158699242,7.5e-05,False,5
40,0.10607301537730113,0.3435641652342509,0.4081973042986116,0.6943154334992583,0.17186536158699242,7.5e-05,False,6
41,0.10588275753900785,0.19782966595884993,0.2635548440045898,0.8725689524448853,0.17186536158699242,7.5e-05,False,7
42,0.10497265127526612,0.24163467444632963,0.29845694548995455,0.8365832279432114,0.17186536158699242,7.5e-05,False,8
43,0.10293829193761368,0.18741050081031385,0.25144692759419157,0.8840085668211906,0.17186536158699242,3.75e-05,False,9
44,0.10218754845882665,0.21160522124153938,0.27093275076156825,0.8653345270903197,0.17186536158699242,3.75e-05,False,10
45,0.10042369475259501,0.25572479581681745,0.31269769652139345,0.820616451067199,0.17186536158699242,3.75e-05,False,11
46,0.10382162954877405,0.2328577180772752,0.28860544682210804,0.8471933360938131,0.17186536158699242,3.75e-05,False,12
47,0.10080398362474281,0.15347440101202367,0.2226290438764212,0.9090721567350978,0.15347440101202367,3.75e-05,True,0
48,0.10269901162686468,0.15599460277869723,0.22471200979807326,0.907362715527178,0.15347440101202367,3.75e-05,False,1
49,0.10121803289326299,0.22368624126350697,0.28239731648337635,0.8536966135633113,0.15347440101202367,3.75e-05,False,2
50,0.10206093920880005,0.16046856313298383,0.22616498123188897,0.9061608707047669,0.15347440101202367,3.75e-05,False,3
51,0.10122744059737991,0.1593773921771586,0.22529806973529745,0.9068788802576009,0.15347440101202367,3.75e-05,False,4
52,0.10387926792898097,0.16498146553991713,0.22932681292915,0.903518750609885,0.15347440101202367,3.75e-05,False,5
53,0.10183542506659732,0.19004391191122838,0.24807357001427832,0.8870999222513917,0.15347440101202367,3.75e-05,False,6
54,0.10039591213234332,0.2402210603198612,0.2928908326380996,0.842621716178284,0.15347440101202367,3.75e-05,False,7
55,0.10135065219482454,0.17409480879058675,0.23623446906260528,0.8976189027409799,0.15347440101202367,3.75e-05,False,8
