epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
20,19886,0.14538626372814178,0.1827954351902008,0.017386754974722862,,,
21,20833,,,,0.16568438708782196,0.20933352410793304,0.022937022149562836
21,20833,0.14398935437202454,0.18063661456108093,0.016974614933133125,,,
22,21780,,,,0.16391795873641968,0.205763578414917,0.02203633077442646
22,21780,0.14260733127593994,0.17875754833221436,0.016678815707564354,,,
23,22727,,,,0.16545601189136505,0.20962482690811157,0.023054616525769234
23,22727,0.14156155288219452,0.17781570553779602,0.01648612879216671,,,
24,23674,,,,0.16568909585475922,0.20904411375522614,0.02285708859562874
24,23674,0.14038076996803284,0.17608508467674255,0.016155622899532318,,,
25,24621,,,,0.16237425804138184,0.20372861623764038,0.0216280035674572
25,24621,0.1391698569059372,0.1748735010623932,0.015894342213869095,,,
26,25568,,,,0.16504386067390442,0.20580095052719116,0.022038981318473816
26,25568,0.1382545381784439,0.17299051582813263,0.015601420775055885,,,
27,26515,,,,0.1599290817975998,0.20057880878448486,0.020957792177796364
27,26515,0.1372266709804535,0.17225609719753265,0.015427823178470135,,,
28,27462,,,,0.16002878546714783,0.20103876292705536,0.02105443738400936
28,27462,0.13630808889865875,0.17063094675540924,0.01515048835426569,,,
29,28409,,,,0.1608094722032547,0.2020968198776245,0.021308446303009987
29,28409,0.13505303859710693,0.16927173733711243,0.014929324388504028,,,
30,29356,,,,0.160226970911026,0.20233355462551117,0.021376922726631165
30,29356,0.13404333591461182,0.1682661473751068,0.014747614972293377,,,
31,30303,,,,0.1604406237602234,0.20160792768001556,0.021177396178245544
31,30303,0.1334080845117569,0.16713708639144897,0.014547287486493587,,,
32,31250,,,,0.16050171852111816,0.20157988369464874,0.021165238693356514
32,31250,0.1327955573797226,0.16640391945838928,0.014386802911758423,,,
33,32197,,,,0.15835073590278625,0.2000875025987625,0.020847247913479805
33,32197,0.13175636529922485,0.1655399352312088,0.0142302755266428,,,
34,33144,,,,0.1584196239709854,0.2002972811460495,0.020947057753801346
34,33144,0.13126903772354126,0.1646914780139923,0.014100740663707256,,,
35,34091,,,,0.1579822301864624,0.19941388070583344,0.020709039643406868
35,34091,0.13030721247196198,0.1635667085647583,0.013924285769462585,,,
36,35038,,,,0.15831586718559265,0.19917677342891693,0.020664162933826447
36,35038,0.1300499439239502,0.1629495918750763,0.013808625750243664,,,
37,35985,,,,0.1583186388015747,0.19979192316532135,0.020810863003134727
37,35985,0.12949210405349731,0.1621268093585968,0.01368947047740221,,,
38,36932,,,,0.15772973001003265,0.19897758960723877,0.020660247653722763
38,36932,0.12898996472358704,0.16167378425598145,0.013593491166830063,,,
39,37879,,,,0.15803320705890656,0.19870662689208984,0.020586034283041954
39,37879,0.12833061814308167,0.16074620187282562,0.013468913733959198,,,
40,38826,,,,0.15744654834270477,0.1987481564283371,0.020594123750925064
40,38826,0.12804186344146729,0.16020576655864716,0.013387137092649937,,,
41,39773,,,,0.15758764743804932,0.19872067868709564,0.020578136667609215
41,39773,0.12771427631378174,0.1598299741744995,0.013312987983226776,,,
42,40720,,,,0.15720829367637634,0.1980675905942917,0.02044115960597992
42,40720,0.1273232251405716,0.15968559682369232,0.013227635063230991,,,
43,41667,,,,0.15724867582321167,0.19823959469795227,0.02045607753098011
43,41667,0.1269238144159317,0.15906625986099243,0.013168545439839363,,,
44,42614,,,,0.15711170434951782,0.19804222881793976,0.020445609465241432
44,42614,0.12676896154880524,0.15909233689308167,0.013130143284797668,,,
