epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
70,35499,,,,0.1754792183637619,0.2255713790655136,0.027003955096006393
70,35499,0.1332765519618988,0.16642941534519196,0.014449589885771275,,,
71,35999,,,,0.17993350327014923,0.23031438887119293,0.028153596445918083
71,35999,0.1333310604095459,0.16642595827579498,0.014428668655455112,,,
72,36499,,,,0.1759154200553894,0.22774209082126617,0.02755458652973175
72,36499,0.1338077187538147,0.16660355031490326,0.014455454424023628,,,
73,36999,,,,0.1767272800207138,0.2269594520330429,0.027305595576763153
73,36999,0.13376158475875854,0.16726714372634888,0.014524439349770546,,,
74,37499,,,,0.17633730173110962,0.22665466368198395,0.02716200053691864
74,37499,0.13349294662475586,0.1665811985731125,0.014423883520066738,,,
75,37999,,,,0.17589208483695984,0.22654052078723907,0.02714421972632408
75,37999,0.13320839405059814,0.16653886437416077,0.014448600821197033,,,
